Taxa,/N/dc2/scratch/hleffler/kraken_report/SRR9649760_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649757_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649758_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649759_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649755_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649754_kraken_report, /N/dc2/scratch/hleffler/kraken_report/SRR9649756_kraken_report
Neofusicoccum luteum mitovirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Penicillium digitatum narna-like virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Beet virus Q,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Potato mop-top virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Beet soil-borne virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Broad bean necrosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Colombian potato soil-borne virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tropical soda apple mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Passion fruit mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hoya chlorotic spot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Opuntia tobamovirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Streptocarpus flower break virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bell pepper mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Maracuja mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucumber mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Brugmansia mild mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rehmannia mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hibiscus latent Fort Pierce virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rattail cactus necrosis-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Clitoria yellow mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Wasabi mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tomato mottle mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Yellow tailflower mild mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Plumeria mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tomato brown rugose fruit virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tobacco latent virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ribgrass mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Odontoglossum ringspot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pepper mild mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tobacco mild green mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tobacco mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tomato mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Turnip vein-clearing virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Obuda pepper virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Paprika mild mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucumber green mottle mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Frangipani mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Zucchini green mottle mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kyuri green mottle mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucumber fruit mottle mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hibiscus latent Singapore virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Youcai mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cactus mild mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Peanut clump virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Indian peanut clump virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Soil-borne wheat mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Oat golden stripe virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Chinese wheat mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Soil-borne cereal mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sorghum chlorotic spot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Japanese soil-borne wheat mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pea early-browning virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tobacco rattle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pepper ringspot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Barley stripe mosaic virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Poa semilatent virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Lychnis ringspot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Macrophomina phaseolina tobamo-like virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Nephila clavipes virus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Nephila clavipes virus 4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Drakaea virus A,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Gentian ovary ringspot virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tuber aestivum betaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sclerotinia sclerotiorum betaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Alternaria brassicicola betaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Gremmeniella abietina betaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Botrytis cinerea betaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Helianthus annuus alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Lagenaria siceraria alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Phaseolus vulgaris alphaendornavirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Basella alba alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Winged bean alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Erysiphe cichoracearum alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucumis melo alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hordeum vulgare alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hot pepper alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Yerba mate alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rhizoctonia cerealis alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Vicia faba alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine endophyte alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Phaseolus vulgaris alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Persea americana alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Helicobasidium mompa alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Oryza sativa alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Oryza rufipogon alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bell pepper alphaendornavirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Phytophthora alphaendornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ceratobasidium endornavirus G,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Diatom colony associated dsRNA virus 15,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rosellinia necatrix endornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ceratobasidium endornavirus A,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ceratobasidium endornavirus B,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ceratobasidium endornavirus D,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ceratobasidium endornavirus C,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Lagenaria siceraria endornavirus-Hubei,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rhizoctonia solani endornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Phaseolus vulgaris endornavirus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sclerotinia minor endornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cluster bean endornavirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pineapple mealybug wilt-associated virus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Little cherry virus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pineapple mealybug wilt-associated virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 5,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 6,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 10,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Pineapple mealybug wilt-associated virus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Plum bark necrosis stem pitting-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Blackberry vein banding-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 13,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Lettuce infectious yellows virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tomato chlorosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucurbit yellow stunting disorder virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tomato infectious chlorosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Beet pseudoyellows virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sweet potato chlorotic stunt virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Potato yellow vein virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Strawberry pallidosis-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bean yellow disorder virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cucurbit chlorotic yellows virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Blackberry yellow vein-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Lettuce chlorosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Diodia vein chlorosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tetterwort vein chlorosis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mint virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rehmannia virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine rootstock stem lesion associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Arracacha virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Blackcurrant leafroll-associated virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Blackcurrant-associated closterovirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Beet yellows virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Citrus tristeza virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Beet yellow stunt virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Raspberry leaf mottle virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Strawberry chlorotic fleck-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Carnation necrotic fleck virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Carrot yellow leaf virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rose leaf rosette-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tobacco virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cordyline virus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Grapevine leafroll-associated virus 7,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Little cherry virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cordyline virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cordyline virus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cordyline virus 4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Areca palm velarivirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Olive leaf yellowing-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Carnation yellow fleck virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mint vein banding-associated virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Blueberry virus A,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Persimmon virus B,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Actinidia virus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus VA3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mouse astrovirus M-52/USA/2008,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus MLB2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Culex Bastrovirus-like virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sichuan takin astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bastrovirus BAS-3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bastrovirus BAS-2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bastrovirus BAS-1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bastrovirus/VietNam/Porcine/17489_85,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bastrovirus-like_virus/VietNam/Bat/17819_21,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Human astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus Er/SZAL6/HUN/2011,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus CH13,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus MLB3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus VA4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Murine astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Porcine astrovirus 5,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rodent astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Rabbit astrovirus TN/2208/2010,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Qinghai Himalayan marmot astrovirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Qinghai Himalayan marmot astrovirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Dromedary astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Burkina Faso astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Feline astrovirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Porcine astrovirus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
HMO Astrovirus A,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Canine astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Astrovirus wild boar/WBAstV-1/2011/HUN,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Porcine astrovirus 4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Porcine astrovirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus B76/HK,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus B76-2/HK,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus B18/HK,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bovine astrovirus B170/HK,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 10,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 19,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 18,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 17,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 16,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 15,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 14,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 13,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 12,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 11,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 9,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 7,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 6,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 5,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 4,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 2,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mamastrovirus 1,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Duck astrovirus GII.A,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Turkey astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Chicken astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Goose astrovirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Avastrovirus 3,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Spanish goat encephalitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Paraiso Escondido virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Chaoyang virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Donggang virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kampung Karu virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Parramatta River virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Mercadeo virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kama virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Palm Creek virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Nanay virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ochlerotatus caspius flavivirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Culex theileri flavivirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Hanko virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cell fusing agent virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Quang Binh virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
THo virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Nounane virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Aedes flavivirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Culex flavivirus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kamiti River virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tamana bat virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Spondweni virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sokoluk virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ntaya virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Powassan virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Banzi virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Meaban virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Uganda S virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Edge Hill virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sal Vieja virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Modoc virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Jutiapa virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cowbone Ridge virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bagaza virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bouboui virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Yokose virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tembusu virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Israel turkey meningoencephalomyelitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Usutu virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
San Perlita virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Aroa virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Cacipacore virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Gadgets Gully virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Jugra virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kadam virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kedougou virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Montana myotis leukoencephalitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Yaounde virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Zika virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Phnom Penh bat virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Wesselsbron virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kokobera virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Murray Valley encephalitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Saint Louis encephalitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
West Nile virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tick-borne encephalitis virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Langat virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Louping ill virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Yellow fever virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Omsk hemorrhagic fever virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Dengue virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Kyasanur Forest disease virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Tyuleniy virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Saumarez Reef virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Carey Island virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Koutango virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Sepik virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Ilheus virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Apoi virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
Bukalasa bat virus,  0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
